news_id,ticker,title,sapo,publish_time,Target_Date,open,high,low,close,volume
142,VIC,"VIC, HNG, DTL, VNG, VTO, HTG, DPC: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-07-06 10:51:00,2021-07-06,51.1,51.55,49.77,49.77,2639000.0
1146,TTF,Gỗ Trường Thành (TTF): Biến động nhân sự cấp cao giữa bối cảnh tái cấu trúc nợ quyết liệt,"Hiện, Gỗ Trường Thành (TTF) còn phương án phát hành riêng lẻ 40,5 triệu cổ phiếu và chưa công bố danh sách nhà đầu tư tham gia. Được biết, đây là cổ phiếu ưu đãi hoán đổi nợ liên quan đến ông Bùi Hồng Minh.",2021-07-08 01:19:00,2021-07-08,7.0,7.3,6.99,7.07,3429400.0
141,VIC,"HDG, VIB, NLG, FTS, DGW, VIC, AAA, TID, BKG, BWS, TVG, CMT: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-07-11 18:15:00,2021-07-12,48.22,48.88,45.2,46.22,2863900.0
140,VIC,"Phiên 16/7: Khối ngoại tiếp tục mua ròng, tập trung ""gom"" NVL, VIC","Ở phía đối diện, lực xả của khối ngoại tiếp tục mạnh ở các mã cổ phiếu ngân hàng như CTG (64,4 tỷ đồng), VCB (39,3 tỷ đồng), STB (19 tỷ đồng), HDB (17,1 tỷ đồng).",2021-07-16 15:50:00,2021-07-17,45.82,46.66,44.66,45.73,1851300.0
139,VIC,"Phiên 20/7: Khối ngoại bán ròng 325 tỷ đồng trên HoSE, tập trung bán MSB, VIC, NVL","Đáng chú ý, trên HNX, khối ngoại mạnh tay mua ròng hơn 341 tỷ đồng cổ phiếu PVI, lượng mua ròng này đã khiến dòng tiền khối ngoại đảo chiều sang giá trị dương.",2021-07-20 15:36:00,2021-07-21,45.82,47.33,45.33,46.22,2765100.0
138,VIC,"Phiên 21/7: Khối ngoại bán ròng 1.390 tỷ đồng, tập trung bán 11,4 triệu cổ phiếu VIC","Kết phiên, VN-Index giảm 2,5 điểm (0,2%) còn 1.270,79 điểm, HNX-Index giảm 0,1% xuống 300,8 điểm, duy nhất UpCOM-Index tăng nhẹ 0,72% lên mức 84,3 điểm.",2021-07-21 15:48:00,2021-07-22,46.22,47.46,46.08,47.2,2242200.0
137,VIC,"Phiên 23/7: Khối ngoại bán ròng phiên thứ 5 liên tiếp trên HoSE, vẫn miệt mài ""xả"" VIC, KDH","Phiên hôm nay, VN-Index sau nhiều lần bứt phá không thành khi đối mặt vùng cản mạnh 1.295 điểm, đã quay đầu lùi về dưới ngưỡng 1.270 điểm.",2021-07-23 15:55:00,2021-07-24,46.57,46.84,45.82,46.31,1940200.0
136,VIC,"TCB, FRT, PLX, PTL, VCP, VIC: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-08-03 08:28:00,2021-08-03,48.62,51.1,48.44,50.88,7293100.0
1145,TTF,"Gỗ Trường Thành (TTF): Quý 2 có lãi ròng trở lại với 43 tỷ đồng, vẫn còn lỗ lũy kế hơn 3.040 tỷ đồng","Tổng nợ đi vay của TTF tính đến cuối quý 2 là 624 tỷ đồng, trong đó nợ vay ngắn hạn phải trả dưới 1 năm lên tới 611 tỷ đồng.",2021-08-03 20:30:00,2021-08-04,7.28,7.3,7.19,7.22,3580500.0
135,VIC,"VIC tăng mạnh, giá trị cổ phiếu tỷ phú Phạm Nhật Vượng nắm giữ đạt xấp xỉ 220.000 tỷ đồng","Tại mức giá 114.500 đồng/cp, vốn hóa thị trường VinGroup đạt gần 387.300 tỷ đồng, tương ứng 16,7 tỷ USD và là doanh nghiệp vốn hóa lớn nhất thị trường chứng khoán Việt Nam.",2021-08-03 15:20:00,2021-08-04,51.33,51.73,50.66,50.66,2882400.0
707,HAG,"TVC, HAG, PVI, YEG, CKG, HHV, HTM, TDP, ITD, VMI, CAV: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-08-05 08:59:00,2021-08-05,5.29,5.48,5.2,5.46,4535400.0
134,VIC,Vingroup (VIC) chốt danh sách cổ đông phát hành gần 423 triệu cổ phiếu trả cổ tức,"Tỷ lệ phát hành gần 12,5%.",2021-08-05 16:36:00,2021-08-06,51.1,51.5,50.35,50.35,3021900.0
706,HAG,"HAG: Bán bất thành 51,5 triệu cổ phiếu HNG, vẫn giữ tỷ lệ sở hữu ở mức 16,07% vốn","Trên thị trường, thị giá HNG liên tục giảm mạnh, từ vùng 18.000 đồng/cp hồi đầu năm chỉ còn 7.700 đồng/cp, tức giảm hơn hơn 57% thị giá sau 7 tháng.",2021-08-05 18:08:00,2021-08-06,5.5,5.6,5.37,5.45,4262200.0
133,VIC,"Phiên 17/8: Khối ngoại bán ròng 1.420 tỷ đồng trên toàn thị trường, tâm điểm bộ đôi VHM, VIC","VHM hôm nay tiếp tục là tâm điểm giao dịch bị khối ngoại bán ròng nhiều nhất với giá trị 510 tỷ đồng. Cổ phiếu VHM hôm nay cũng ghi nhận diễn biến không mấy tích cực khi giảm tới 4,3% về mức 111.000 đồng/cp.",2021-08-17 15:51:00,2021-08-18,49.5,50.1,48.95,48.95,2297700.0
705,HAG,"MSN, HHV, MBB, VND, PVI, HAG, TIP, PNG, TMS, TIX, DID, VMG, MAC, VHD: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-08-24 05:49:00,2021-08-24,5.0,5.11,4.97,5.0,1963400.0
704,HAG,"HoSE: Có 65 mã không được cấp margin tính đến 24/8, đa phần thuộc diện cảnh báo như DXG, GTN, HAG, HNG, HVN, YEG…","Tính đến ngày 24/8/2021, trên sàn HoSE có 65 mã không được cấp margin, trong đó có mã PNC của CTCP Văn hoá Phương Nam được thêm mới do lợi nhuận soát xét 6 tháng đầu năm 2021 âm.",2021-08-27 10:56:00,2021-08-27,5.03,5.05,4.99,5.05,2399200.0
132,VIC,"SSI phát hành 16 chứng quyền mới trong tháng 8, tập trung vào nhóm vốn hóa lớn như HPG, VIC, MSN, MWG, VHM…","Trong tháng 8/2021, Chứng khoán SSI thông báo phát hành thêm 16 mã chứng quyền có bảo đảm (Covered Warrant – CW), tương đương 170 triệu chứng quyền ra thị trường. Trong đó, 122 triệu chứng quyền sẽ chính thức niêm yết vào ngày 27/8/2021. Lượng chứng quyền phát hành trong tháng 8 cũng ghi nhận một trong những lần phát hành sơ cấp lớn nhất của SSI từ trước đến nay.",2021-08-26 20:00:00,2021-08-27,46.5,47.5,45.75,47.4,2485900.0
703,HAG,HAGL (HAG): Làm rõ việc điều chỉnh số liệu BCTC soát xét cũng như ghi nhận lỗ luỹ kế thêm 1.013 tỷ đồng do mất kiểm soát tại HAGL Agrico,"Ban Giám đốc HAG đã tiến hành rà soát lại các nghiệp vụ thoái vốn liên quan đến HNG từ các năm trước đã ghi nhận vào LNST chưa phân phối để kết chuyển sang báo cáo kết quả hoạt động kinh doanh hợp nhất tại thời điểm mất quyền kiểm soát. Vì lý do đó, lỗ luỹ kế Tập đoàn tăng thêm hơn 1.013 tỷ đồng theo như BCTC soát xét đã công bố.",2021-09-09 10:03:00,2021-09-09,5.02,5.07,4.95,5.07,3154900.0
131,VIC,"Khối ngoại tiếp tục bán ròng 407 tỷ đồng trong phiên 8/9, VHM và VIC là tâm điểm","Giao dịch khối ngoại tiếp tục là điểm trừ khi bán ròng 407 tỷ đồng trên toàn thị trường, lực bán vẫn tập trung vào các cổ phiếu bluechips như bộ đôi nhà Vingroup là VHM và VIC, SSI, MSN, VNM...",2021-09-08 15:33:00,2021-09-09,46.1,46.2,45.65,45.65,2696600.0
130,VIC,"Phiên 13/9: Khối ngoại tiếp tục bán ròng 289 tỷ đồng, tập trung bán VIC và VHM","Trong khi bộ đôi VIC và VHM tiếp tục chịu áp lực bán ròng mạnh của nhà đầu tư ngoại, HPG, MSN. HCM hôm nay cũng bị rút ròng. Ngược lại, THD, SAB, VND hôm nay hút được dòng vốn từ khối ngoại - đây đều là những cổ phiếu trong danh sách thêm mới của đợt review quý 3 của quỹ VNM ETF.",2021-09-13 15:30:00,2021-09-14,46.15,46.45,45.95,46.0,1419300.0
1144,TTF,HoSE tiếp tục duy trì diện cảnh báo với cổ phiếu TTF của Gỗ Trường Thành,"Lợi nhuận sau thuế của cổ đông của Công ty mẹ TTF trên BCTC hợp nhất là 901 triệu đồng, lỗ lũy kế tại ngày 30/6/2021 là -3.042 tỷ đồng, vốn chủ sở hữu tại ngày 30/06/2021 là -553 tỷ đồng. Ngoài ra, kiểm toán viên cũng đưa ra ý kiến nhấn mạnh về khả năng hoạt động liên tục của Nhóm Công ty.",2021-09-15 09:03:00,2021-09-15,6.73,7.2,6.73,7.02,12209500.0
129,VIC,"Rung lắc mạnh trong phiên chiều, VN-Index vẫn giữ được sắc xanh dù VIC, VHM giảm điểm","Bộ đôi VHM, VIC tiếp tục chịu áp lực bán mạnh trong phiên chiều và đóng cửa ở mức thấp nhất phiên. Trong khi đó, VRE lại có diễn biến trái ngược khi tăng 5,1% lên 30.000 đồng.",2021-09-16 10:00:00,2021-09-16,45.7,45.7,43.9,43.9,15130200.0
1143,TTF,"Tránh ""án"" hủy niêm yết TTF, ""trùm giải cứu"" Mai Hữu Tín sẽ làm gì?",Nếu năm 2021 Công ty CP Tập đoàn Kỹ nghệ gỗ Trường Thành (HOSE: TTF) tiếp tục âm vốn chủ sở hữu thì cổ phiếu TTF sẽ thuộc trường hợp hủy niêm yết bắt buộc.,2021-09-16 08:40:00,2021-09-16,6.97,7.09,6.93,6.97,5087000.0
128,VIC,"Phiên 16/9: Khối ngoại trở lại bán ròng gần 1.300 tỷ đồng trên toàn thị trường, tâm điểm VIC","Sau phiên giao dịch tích cực khi trở lại mua ròng trong ngày hôm qua, khối ngoại đã quay đầu bán ròng 1.270 tỷ đồng toàn thị trường trong hôm nay với tâm điểm là việc bán ròng cổ phiếu VIC.",2021-09-16 15:46:00,2021-09-17,44.0,44.6,43.4,43.4,5567900.0
127,VIC,Vinpearl huy động thành công 425 triệu USD trái phiếu có thể chuyển đổi thành cổ phiếu VIC,"Trái phiếu đáo hạn vào năm 2026, lãi suất 3,25%/năm.",2021-09-16 16:19:00,2021-09-17,44.0,44.6,43.4,43.4,5567900.0
126,VIC,"Khối ngoại tiếp tục bán ròng hơn 3.300 tỷ đồng trong tuần ETFs cơ cấu danh mục, tâm điểm bán ròng hơn 1.500 tỷ đồng cổ phiếu VIC","Phiên 15/9, khối ngoại bất ngờ mua ròng trở lại trên toàn thị trường, nhưng giá trị mua ròng là không đáng kể so với mức bán ròng của các ngày còn lại. Đặc biệt, hai phiên 16-17/9 đồng loạt ghi nhận trạng thái bán ròng vượt mức 1.200 tỷ đồng.",2021-09-18 09:47:00,2021-09-18,43.5,44.45,43.0,43.35,4014800.0
125,VIC,Gần 423 triệu cổ phiếu VIC sẽ giao dịch bổ sung từ ngày 24/9,"Diễn biến trên thị trường, thị giá VIC chốt phiên ngày 20/9 tại mức 86.700 đồng/cp,tương ứng giảm gần 17% trong vòng 1 tháng qua.",2021-09-21 10:24:00,2021-09-21,42.75,43.2,42.5,42.8,4524800.0
702,HAG,"Con gái bầu Đức tiếp tục mua 4 triệu cổ phiếu HAG, nâng sở hữu lên 0,86% vốn","Trước đó từ ngày 11-20/8, bà Anh cũng đã chi gần 21 tỷ đồng để mua khớp lệnh 4 triệu cổ phiếu HAGL.",2021-09-21 21:09:00,2021-09-22,5.2,5.48,5.2,5.48,20849000.0
124,VIC,"Phiên 21/9: Khối ngoại đảo chiều bán ròng 333 tỷ đồng, tập trung bán FUEVFVND, HPG, VIC","Giao dịch khối ngoại là điểm trừ khi họ bán ròng 333 tỷ đồng trên toàn thị trường lực bán tập trung vào FUEVFVND, HPG, VIC, STB, E1VFVN30... ngược lại, HHV, VHM, VNM, HSG tiếp tục được nhà đầu tư ngoại mua ròng.",2021-09-21 15:46:00,2021-09-22,42.8,43.45,42.7,43.05,2845500.0
123,VIC,"Phiên 22/9: Khối ngoại tiếp tục bán ròng 240 tỷ đồng, tập trung bán VPH, VIC","Điểm trừ tiếp tục đến từ giao dịch khối ngoại khi họ bán ròng 240 tỷ đồng trên toàn thị trường. Bên cạnh việc tiếp tục bán VIC, khối ngoại cũng tập trung bán ròng VPH, CTG, NKG, DGC... trong khi tích cực rót ròng tại các mã MBB, VCB, VNM, VND...",2021-09-22 15:39:00,2021-09-23,43.25,43.7,43.2,43.55,2664100.0
122,VIC,"Phiên 27/9: Khối ngoại quay đầu bán ròng 239 tỷ đồng, tập trung bán HPG, VIC","Lực bán tập trung tại cổ phiếu HPG, bên cạnh đó vẫn là áp lực ""xả hàng"" với VIC; trong khi ngược chiều, VNM và VHM hôm nay ghi nhận diễn biến giao dịch khối ngoại khả quan kh được mua ròng trên dưới 100 tỷ đồng.",2021-09-27 15:53:00,2021-09-28,42.65,43.5,42.6,43.25,2387300.0
701,HAG,"HAG, KOS, ITA, DIG, PVP, CGV, VPR, TNA, TMS, DBT, SVT: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-10-02 18:04:00,2021-10-03,5.01,5.06,4.98,5.0,3232100.0
121,VIC,"Có 39 doanh nghiệp vốn hóa trên 1 tỷ USD giao dịch trên sàn HoSE, riêng VIC, VHM, VCB và HPG đã vượt mốc 10 tỷ USD","Thanh khoản thị trường cổ phiếu tháng 9 với giá trị và khối lượng giao dịch bình quân phiên lần lượt đạt khoảng 20.898 tỷ đồng và 710,18 triệu cổ phiếu, giảm 9,28% về giá trị và tăng 0,97% về khối lượng so với tháng trước.",2021-10-04 10:39:00,2021-10-04,43.8,44.0,43.55,43.9,1565200.0
700,HAG,"HoSE tiếp tục cắt margin với 63 mã chứng khoán trong quý 4/2021, điển hình có TGG, TDH, YEG, HVN, HAG…","Trong quý này đặc biệt điểm qua TGG của nhóm Louis, liên tục thâu tóm các công ty trên sàn và đẩy giá tăng đột biến, nhóm Louis bị lên án trước nghi vấn thao túng giá. Đại diện là ông Đỗ Thành Nhân trong thông báo mới đây cho biết sẽ xoá nhóm trao đổi thông tin trên facebook là ""Louis Family"" trước bối cảnh các cổ phiếu liên quan liên tục lau sàn sau giai đoạn tăng nóng.",2021-10-06 11:02:00,2021-10-06,5.0,5.1,5.0,5.03,5928900.0
1142,TTF,"DGC, TTF, TVB, TDH, BCG, NTL, KOS, CKG, MCP, L18, ILA, ICT: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-10-29 05:09:00,2021-10-29,9.17,9.63,9.15,9.58,11321200.0
1141,TTF,"Con trai ""bầu"" Thắng đăng ký mua vào 1 triệu cổ phần Gỗ Trường Thành (TTF)","Được biết, ông Lợi là con trai của ông Võ Quốc Thắng - còn được biết đến với cái tên ""bầu"" Thắng, từng là Chủ tịch Hội đồng quản trị Ngân hàng TMCP Kiên Long (Kienlongbank).",2021-10-29 17:20:00,2021-10-30,9.59,10.1,9.59,9.85,10455000.0
1140,TTF,"Gỗ Trường Thành (TTF): Tiếp tục có lãi mỏng trong quý 3/2021 với hơn 1 tỷ đồng, đang lỗ luỹ kế hơn 3.000 tỷ đồng","Tính đến hiện tại, Gỗ Trường Thành (TTF) đang lỗ luỹ kế gần 3.042 tỷ đồng. Do tình hình thua lỗ nặng, Sở GDCK Tp.HCM (HoSE) mới đây tiếp tục duy trì diện kiểm soát đối với cổ phiếu TTF. Nếu BCTC kiểm toán năm 2021 của Công ty có vốn chủ sở hữu là số âm thì cổ phiếu TTF sẽ thuộc trường hợp hủy niêm yết.",2021-11-03 14:42:00,2021-11-03,9.7,9.71,9.03,9.03,19827300.0
1139,TTF,"Gỗ Trường Thành (TTF) vừa chi 5,4 triệu USD mua 20% vốn một công ty nội thất Singapore","Định hướng từ năm 2021, ban lãnh đạo cho biết TTF sẽ đàm phán với các hành truyền thống và đẩy mạnh mảng xuất khẩu, trong đó tích cực nâng cao hợp đồng dài hạn, tập trung chủ lực vào thị trường Mỹ, Ý, châu Âu, Trung Quốc, Nhật Bản… thông qua các kênh bán lẻ. Công ty cũng tiếp tục tìm đối tác tiềm năng trong lĩnh vực đồ gỗ nội thất để liên doanh.",2021-11-04 18:08:00,2021-11-05,9.25,9.5,9.16,9.3,5967600.0
699,HAG,"PAN, ITA, VNS, TPB, HAG, CII, PC1, PGC, KPF, PGT, ITD, AGM, NAF, DBT, TMS, L40, MAC: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-11-09 08:51:00,2021-11-09,6.53,6.56,6.22,6.56,45006400.0
1138,TTF,"TIS, NTL, SRA, HAH, TTF, TDH, ITD, PCG, VC9, DTI, CEN, TBD, HNA, DRI, VTE, L40, NDX, TAR, NTH: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-11-11 08:52:00,2021-11-11,9.8,10.3,9.8,10.3,16677900.0
1137,TTF,"Sau nhiều năm chật vật, cổ phiếu Gỗ Trường Thành (TTF) đã vượt mốc 10.000 đồng/cp đúng với cam kết Chủ tịch Mai Hữu Tín","Dù có những cải thiện, tuy nhiên tình hình kinh doanh tại TTF vẫn còn nhiều thử thách với ""trùm giải cứu"" Mai Hữu Tín, khi lỗ luỹ kế hiện đã lên mức 3.042 tỷ đồng, vốn chủ âm hơn 552 tỷ đồng.",2021-11-11 09:45:00,2021-11-11,9.8,10.3,9.8,10.3,16677900.0
698,HAG,"G36, HUT, DXG, HAG, PAN, HAH, CEN, BVG, XMC, TAR, HSA: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-11-12 05:49:00,2021-11-12,7.01,7.62,7.01,7.62,42283700.0
697,HAG,"Cổ phiếu HAG liên tục tăng trần, bầu Đức đã ""bỏ túi"" thêm hơn 800 tỷ chỉ sau nửa tháng","Là cổ đông lớn nhất với 34,5% vốn, tương đương sở hữu gần 320 triệu cổ phiếu HAG, giá trị tài sản của bầu Đức trên sàn chứng khoán cũng có mức tăng tương tự 52% chỉ sau nửa tháng. Hiện bầu Đức đang nằm trong danh sách 100 những người giàu nhất trên sàn chứng khoán với tổng tài sản đạt gần 2.500 tỷ đồng. Tương ứng, tính từ cuối tháng 10 tới nay, giá trị cổ phiếu HAG bầu Đức nắm giữ đã tăng thêm khoảng 830 tỷ đồng.",2021-11-14 10:17:00,2021-11-14,7.98,8.15,7.7,8.15,34541700.0
696,HAG,"Dấu ấn đầu tiên của con gái bầu Đức: Mua cổ phiếu HAG đúng “chân sóng”, lập tức lãi hơn 50% chỉ sau 2 tháng","Đoàn Hoàng Anh mua cổ phiếu của Hoàng Anh Gia Lai trong tháng 8 và tháng 9 với giá gốc chỉ 5.000-5.300 đồng/cổ phiếu. Đến đầu tháng 11, cổ phiếu Hoàng Anh Gia Lai liên tục tăng, hiện đã lên tới 7.930 đồng/cổ phiếu.",2021-11-15 10:28:00,2021-11-15,7.98,8.15,7.7,8.15,34541700.0
1136,TTF,"Bán cổ phiếu quỹ không công bố thông tin, Gỗ Trường Thành (TTF) bị phạt 100 triệu đồng","Cụ thể, Gỗ Trường Thành đã bán xấp xỉ 9 triệu cổ phiếu TTF từ tháng 7 đến tháng 12/2020, sau đó tiếp gần 4 triệu cổ phiếu TTF vào tháng 3/2021. Tuy nhiên, Công ty đã không thực hiện công bố thông tin trong thời hạn 24 giờ kể từ khi có quyết định bán cổ phiếu quỹ.",2021-11-18 09:25:00,2021-11-18,10.65,11.25,10.6,11.25,13995500.0
695,HAG,"HPG, PAN, BII, VPH, HAG, DXG, PLP, LDG, DID, KHP, CTB, HNA, BT6, LIC, PCN, DNY, LM3, DND, LKW: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-11-18 09:09:00,2021-11-18,8.2,8.69,8.11,8.61,26427200.0
1135,TTF,"Gỗ Trường Thành (TTF): Thị giá vượt mệnh với 11.600 đồng/cp, đã được UBCKNN chấp thuận chào bán 100 triệu cổ phiếu","Danh sách tham gia có 19 nhà đầu tư, bao gồm 18 nhà đầu tư là các cá nhân và nhà đầu tư tổ chức duy nhất là CTCP Đầu tư phân phối Satico. Các cổ phiếu phát hành trong đợt này là cổ phiếu ưu đãi (với mức cổ tức cố định là 12%/năm) có quyền chuyển đổi thành cổ phiếu phổ thông tại bất kỳ thời điểm nào với tỷ lệ 1:1.",2021-11-25 18:58:00,2021-11-26,12.0,12.25,11.2,11.7,11961600.0
1134,TTF,Gỗ Trường Thành (TTF) miễn nhiệm một Phó Tổng Giám đốc,"TTF thời gian gần đây có sự chuyển biến đáng kể, trong đó Công ty vừa được UBCKNN chấp thuận phát hành 100 triệu cổ phiếu nhằm tăng vốn, và hoán đổi nợ. Trên thị trường, cổ phiếu TTF cũng đã vượt mệnh giá theo như cam kết của Chủ tịch là ông Mai Hữu Tín.",2021-12-01 21:14:00,2021-12-02,11.25,11.7,11.0,11.35,10277700.0
120,VIC,"Phiên 1/12: Khối ngoại đẩy mạnh bán ròng 1.120 tỷ đồng, tập trung bán VIC và VHM","Lực bán của khối ngoại hôm nay tập trung tại VHM, VIC, MSN. Ngược lại, CTG, DCM, STB là những cổ phiếu được nhà đầu tư ngoại mua ròng nhiều nhất trong phiên.",2021-12-01 16:14:00,2021-12-02,53.0,54.25,52.55,53.6,4428600.0
694,HAG,"CEO, NVL, KOS, PGC, HAG, CHP, DQC, FCN, PC1, PPE, IMP, GIL, CET, D11, TMS, CMS, LM8, PVV, ILA, C69: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-12-08 05:22:00,2021-12-08,9.8,9.87,9.6,9.87,38298600.0
119,VIC,"Phiên 9/12: Khối ngoại mua ròng 356 tỷ đồng trên toàn thị trường, tập trung ""gom"" bộ đôi VIC, VHM","Lực mua của khối ngoại hôm nay tập trung tại bộ đôi nhà Vin là VIC, VHM cùng cổ phiếu ngân hàng CTG trong khi TCH, VPB hay HPG trở thành những cổ phiếu bị bán ròng mạnh nhất.",2021-12-09 15:38:00,2021-12-10,53.5,53.6,51.55,51.55,3080600.0
693,HAG,"Hoàng Anh Gia Lai (HAG): Cổ phiếu vượt mệnh sau gần 5 năm, tài sản bầu Đức tăng thêm 1.600 tỷ đồng","Cổ phiếu HAG bắt đầu bật tăng mạnh từ đầu tháng 11, và sau chưa đầy 2 tháng đã tăng gấp đôi từ mức 5.000 đồng/cp. Trong đó, là cổ đông lớn nhất với 34,5% vốn, tương đương sở hữu gần 320 triệu cổ phiếu HAG, giá trị tài sản của bầu Đức trên sàn chứng khoán cũng có mức tăng tương tự. Tính từ cuối tháng 10 tới nay, giá trị cổ phiếu HAG bầu Đức nắm giữ đã tăng thêm khoảng 1.600 tỷ đồng.",2021-12-09 15:33:00,2021-12-10,10.0,10.8,9.88,10.55,30816400.0
692,HAG,"HQC, DGC, HAG, G36, SPB, PSI, QNC, DHC, LHG, TLD, TNI, L18, VSN, SD9, PMT, ATS: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-12-11 09:12:00,2021-12-11,10.9,11.25,10.55,11.25,16543600.0
118,VIC,"VIC giảm sâu, Vn30-Index mất 10 điểm phiên giao dịch cuối tuần","Cổ phiếu ngân hàng, bất động sản phân hóa mạnh trong áp lực chốt lãi đang diễn ra trên diện rộng.",2021-12-10 15:04:00,2021-12-11,51.35,52.25,50.5,51.6,4076200.0
1133,TTF,Gỗ Trường Thành (TTF) hoàn tất phát hành 100 triệu cổ phiếu chào bán riêng lẻ và cấn trừ nợ,"Gỗ Trường Thành (TTF) đã phân phối thành công toàn bộ hơn 59 triệu cổ phiếu riêng lẻ cho 18 nhà đầu tư cá nhân, tổng giá trị ròng từ đợt chào bán 595 tỷ đồng.",2021-12-11 18:16:00,2021-12-12,11.2,11.7,11.0,11.7,12877500.0
1132,TTF,"Do điều kiện không thuận lợi, con trai bầu Thắng chỉ mua thêm được 537.000 cổ phiếu TTF","Mới đây, bà Thảo là vợ của ông Võ Quốc Lợi - Thành viên HĐQT của Gỗ Trường Thành. Trong giao dịch này, bà Thảo mua 5 triệu cổ phiếu, tương đương tỷ lệ sở hữu 1,22% cổ phần TTF.",2021-12-16 09:40:00,2021-12-16,11.3,12.05,11.25,12.05,13251200.0
691,HAG,"TVS, HAG, PVR, SGR, LDP, SPP, TTH, SD8, KTT: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2021-12-18 09:44:00,2021-12-18,11.5,12.75,11.45,12.75,48861900.0
690,HAG,"Mua cổ phiếu HAG, con gái Bầu Đức lãi ngay gần 3 lần trong 3 tháng","Chưa từng sở hữu cổ phiếu HAG nào, nhưng ngay lần đầu tư chứng khoán đầu tiên, con gái Bầu Đức đã lãi bằng lần, hàng triệu USD chỉ trong vòng chưa đầy 3 tháng.",2021-12-22 17:22:00,2021-12-23,14.45,15.35,13.9,14.9,45357300.0
1131,TTF,"Gỗ Trường Thành (TTF) đã ""sạch"" nợ tại các ngân hàng","Tại ĐHĐCĐ thường niên năm 2021, cổ đông TTF cuối cùng đã nhất trí thông qua phương án chào bán gần 59,5 triệu cổ phiếu với giá 10.000 đồng/cp, cổ tức cố định hàng năm là 12%, qua đó thu gần 595 tỷ đồng. TTF khi đó cho biết sẽ trích 160 tỷ đồng từ nguồn thu này nhằm trả nợ gốc và lãi cho DongABank.",2021-12-22 17:28:00,2021-12-23,13.5,13.8,12.95,13.8,16974700.0
117,VIC,"Phiên 7/1: Khối ngoại bán ròng phiên thứ 3 liên tiếp trên HoSE, tâm điểm bán VRE, VIC","Nhà đầu tư ngoại tập trung bán ròng tại các cổ phiếu như VIC, VRE, VNM trong khi ghi nhận mua ròng tại các mã VHM, KBC hay HPG.",2022-01-07 16:02:00,2022-01-08,51.25,52.75,51.1,51.15,2908500.0
116,VIC,"Phiên 11/1: Khối ngoại bất ngờ trở lại mua ròng, tập trung ""gom"" VIC, DXG trong khi bán mạnh FLC, DGC","Nhà đầu tư ngoại tập trung mua ròng tại các cổ phiếu như VIC, DXG, VCB trong khi ghi nhận bán ròng tại các mã DGC, FLC.",2022-01-11 16:15:00,2022-01-12,50.75,50.75,49.0,50.4,2338500.0
115,VIC,"Phiên 24/1: Khối ngoại bán ròng gần 200 tỷ đồng trên toàn thị trường, tâm điểm bán VIC, DGW","Theo đó, nhà đầu tư ngoại ghi nhận bán ròng tại các mã VIC, DGW, HPG trong khi tập trung mua ròng tại VND, CTG, VHM.",2022-01-24 16:51:00,2022-01-25,47.5,48.85,46.7,48.0,3198400.0
689,HAG,Hoàng Anh Gia Lai (HAG) xin không bị huỷ niêm yết,"Phía HAGL cho biết, việc hồi tố này hoàn toàn tuân theo quy định mới. Công ty đang phát triển theo hướng tốt và chắc chắn có lãi cao nên chúng tôi muốn đền đáp xứng đáng cho các nhà đầu tư tin tưởng. Nếu bị huỷ niêm yết, công ty sẽ rất có lỗi với cổ đông.",2022-01-27 22:29:00,2022-01-28,11.8,12.25,11.8,11.8,38886900.0
